USA,China,Japan,India,Brazil,Canada,Mexico,South Korea,Germany,UK,Australia,Switzerland,Hong Kong,Singapore,Taiwan,Italy,Spain,Date
55.64698791503906,18.38347625732422,26.027610778808594,23.97171974182129,20.29751968383789,23.699111938476562,52.086212158203125,34.046722412109375,23.68067169189453,18.82863426208496,25.68695831298828,26.282739639282227,38.75777053833008,52.146820068359375,30.588708877563477,29.760377883911133,53.779090881347656,2019-09-18 00:00:00+00:00
55.49085235595703,18.432586669921875,26.144161224365234,24.00685691833496,20.074277877807617,23.750411987304688,52.472312927246094,34.17373275756836,23.800437927246094,18.740615844726562,25.630779266357422,26.424495697021484,38.686279296875,52.07356262207031,30.093368530273438,29.312435150146484,53.56858444213867,2019-09-19 00:00:00+00:00
55.29798126220703,18.3179931640625,26.144161224365234,23.875097274780273,19.988420486450195,23.63071632385254,52.352806091308594,34.137451171875,23.79188346862793,18.684602737426758,25.532470703125,26.31609344482422,39.079490661621094,52.3116340637207,30.29438018798828,30.982894897460938,53.266563415527344,2019-09-20 00:00:00+00:00
55.2612419128418,18.334365844726562,26.135196685791016,23.73455047607422,19.790939331054688,23.553770065307617,52.297645568847656,34.17373275756836,23.62078285217285,18.668596267700195,25.602693557739258,26.274402618408203,38.96331787109375,52.50392532348633,30.03594970703125,31.70147705078125,52.92792892456055,2019-09-23 00:00:00+00:00
54.72770309448242,18.268888473510742,26.036577224731445,23.57643699645996,19.730836868286133,23.42552947998047,52.37118911743164,34.15559387207031,23.62078285217285,18.668596267700195,25.46927261352539,26.074281692504883,38.57010269165039,52.238380432128906,29.91390609741211,31.356182098388672,52.03099060058594,2019-09-24 00:00:00+00:00
55.10551452636719,18.268888473510742,26.009679794311523,23.418319702148438,19.644973754882812,23.34858512878418,52.5826301574707,33.86529541015625,23.543785095214844,18.548568725585938,25.49736213684082,25.974220275878906,38.43605422973633,51.73477554321289,30.12209129333496,31.094886779785156,52.33302307128906,2019-09-25 00:00:00+00:00
54.93965530395508,18.236148834228516,25.964847564697266,23.48859405517578,19.533353805541992,23.511024475097656,52.674556732177734,34.17373275756836,23.629337310791016,18.55657196044922,25.58162498474121,26.182680130004883,38.29307174682617,51.743927001953125,30.33745574951172,31.300193786621094,51.966922760009766,2019-09-26 00:00:00+00:00
54.61711883544922,18.244333267211914,25.89312171936035,23.558868408203125,19.43890953063965,23.37423324584961,51.92074966430664,34.21002197265625,23.655000686645508,18.436542510986328,25.335853576660156,26.174339294433594,38.007102966308594,50.7550163269043,30.315916061401367,31.225536346435547,50.8320426940918,2019-09-27 00:00:00+00:00
54.958072662353516,18.211589813232422,25.911056518554688,23.637920379638672,19.490421295166016,23.570871353149414,52.159759521484375,34.20094680786133,23.817548751831055,18.564573287963867,25.532470703125,26.207693099975586,38.17689514160156,51.58826446533203,30.24412727355957,31.32819175720215,51.32626724243164,2019-09-30 00:00:00+00:00
54.07343673706055,17.982410430908203,25.579326629638672,23.40953826904297,19.232845306396484,23.331485748291016,51.92993927001953,33.79271697998047,23.646446228027344,18.55657196044922,25.58162498474121,25.915849685668945,37.855186462402344,51.313568115234375,29.921085357666016,30.5909423828125,51.051692962646484,2019-10-01 00:00:00+00:00
53.05057907104492,17.556793212890625,25.175859451293945,22.882492065429688,19.45608139038086,22.775772094726562,51.28645324707031,32.99439239501953,23.124582290649414,18.244495391845703,25.413095474243164,25.173728942871094,37.318992614746094,50.37959671020508,29.274988174438477,30.46029281616211,51.042537689208984,2019-10-02 00:00:00+00:00
53.45602798461914,17.671382904052734,25.175859451293945,22.996686935424805,19.69649314880371,22.929662704467773,51.54383850097656,33.1939697265625,23.21013641357422,18.39653205871582,25.60971450805664,25.31548309326172,37.837303161621094,51.03887176513672,29.576501846313477,30.78691864013672,51.939476013183594,2019-10-03 00:00:00+00:00
54.05500793457031,17.859638214111328,25.3641414642334,23.225072860717773,19.344463348388672,23.04080581665039,52.14137268066406,33.593135833740234,23.32990837097168,18.39653205871582,25.778244018554688,25.50726890563965,38.99905776977539,51.38682174682617,30.229774475097656,30.58161163330078,51.88455581665039,2019-10-04 00:00:00+00:00
53.86149215698242,17.785972595214844,25.301380157470703,23.189931869506836,19.33587646484375,23.126298904418945,51.81043243408203,33.68385314941406,23.381237030029297,18.388526916503906,25.806333541870117,25.482250213623047,38.4271240234375,51.07549285888672,29.339603424072266,30.22698974609375,51.509307861328125,2019-10-07 00:00:00+00:00
52.8202018737793,17.655014038085938,25.06827163696289,22.935197830200195,19.14698028564453,22.827068328857422,51.507076263427734,33.366336822509766,23.08180809020996,18.340517044067383,25.82740020751953,25.15705108642578,37.97136306762695,51.313568115234375,29.131420135498047,30.0310115814209,50.676448822021484,2019-10-08 00:00:00+00:00
53.22565841674805,17.761417388916016,25.229658126831055,23.198719024658203,19.14698028564453,23.06645393371582,51.957515716552734,33.529632568359375,23.287128448486328,18.40453338623047,25.869535446166992,25.257112503051758,38.0875358581543,51.60657501220703,29.5262508392334,30.450965881347656,51.37202835083008,2019-10-09 00:00:00+00:00
53.621910095214844,17.908748626708984,25.38207244873047,23.339265823364258,19.20708656311035,23.382781982421875,51.89316177368164,33.66571044921875,23.560895919799805,18.57257080078125,26.143396377563477,25.624006271362305,38.865013122558594,52.19260025024414,29.55496597290039,30.57227897644043,52.07676315307617,2019-10-10 00:00:00+00:00
54.40517807006836,18.121559143066406,25.597253799438477,23.97171974182129,19.687908172607422,23.784608840942383,52.53666687011719,33.937870025634766,24.057096481323242,18.748619079589844,26.396194458007812,26.382802963256836,39.428016662597656,52.943443298339844,30.315916061401367,30.73093032836914,53.0926628112793,2019-10-11 00:00:00+00:00
54.32223892211914,17.97422981262207,25.51656150817871,24.015636444091797,19.687908172607422,23.750411987304688,52.30684280395508,33.79271697998047,24.022876739501953,18.740615844726562,26.368104934692383,26.166004180908203,39.472694396972656,52.63211441040039,30.24412727355957,30.60028076171875,52.90046691894531,2019-10-14 00:00:00+00:00
54.83827590942383,18.203407287597656,25.606218338012695,24.314298629760742,19.72224998474121,24.01544189453125,53.08823013305664,34.0557975769043,24.339420318603516,18.820632934570312,26.606855392456055,26.54123306274414,39.53525161743164,53.24560546875,30.007230758666992,30.861581802368164,53.531978607177734,2019-10-15 00:00:00+00:00
54.66319274902344,18.268888473510742,25.615182876586914,24.45484161376953,19.928314208984375,24.1351375579834,52.97791290283203,34.1102294921875,24.493408203125,18.8686466217041,26.592811584472656,26.50788116455078,39.83015823364258,53.24560546875,30.409238815307617,31.020225524902344,53.623497009277344,2019-10-16 00:00:00+00:00
54.87514114379883,18.293439865112305,25.722776412963867,24.595386505126953,20.00558853149414,24.177886962890625,52.84001922607422,34.17373275756836,24.519073486328125,18.900653839111328,26.76836395263672,26.691322326660156,39.71398162841797,53.483680725097656,30.179521560668945,31.41217613220215,53.70587158203125,2019-10-17 00:00:00+00:00
54.78299331665039,18.268888473510742,25.633113861083984,24.6744441986084,19.859622955322266,24.280473709106445,52.7389030456543,34.10116195678711,24.621736526489258,18.7246150970459,26.6560115814209,26.6829891204834,39.61568069458008,52.73283767700195,30.45231056213379,31.757471084594727,52.83639907836914,2019-10-18 00:00:00+00:00
55.197654724121094,18.424402236938477,25.821395874023438,24.894044876098633,20.031347274780273,24.40871810913086,53.11580276489258,34.1646614074707,24.715843200683594,19.004682540893555,26.88774299621582,26.799724578857422,40.03569793701172,53.675968170166016,30.725107192993164,31.70147705078125,53.43130111694336,2019-10-21 00:00:00+00:00
55.206886291503906,18.424402236938477,25.79450035095215,24.77985191345215,20.082866668701172,24.237730026245117,53.180152893066406,33.965084075927734,24.613183975219727,19.06069564819336,26.979026794433594,26.76637077331543,39.919517517089844,54.097171783447266,31.47887420654297,31.514829635620117,53.08351516723633,2019-10-22 00:00:00+00:00
55.31745910644531,18.51443862915039,25.776565551757812,24.946746826171875,19.99700355529785,24.246278762817383,53.400779724121094,34.12836837768555,24.74150848388672,18.988677978515625,26.957963943481445,27.016525268554688,40.017826080322266,54.042232513427734,31.916778564453125,31.710805892944336,52.87301254272461,2019-10-23 00:00:00+00:00
55.44646453857422,18.52261734008789,25.830360412597656,24.99945068359375,20.10862159729004,24.306129455566406,53.42835998535156,34.346099853515625,24.673067092895508,19.100704193115234,27.133516311645508,27.116586685180664,40.03569793701172,54.0697021484375,31.679882049560547,31.542827606201172,53.03775405883789,2019-10-24 00:00:00+00:00
55.713706970214844,18.579919815063477,25.920019149780273,24.955533981323242,20.168725967407227,24.391618728637695,53.400779724121094,34.491249084472656,24.673067092895508,19.284751892089844,27.189697265625,27.066553115844727,39.99994659423828,54.16127014160156,32.06753921508789,31.794797897338867,53.623497009277344,2019-10-25 00:00:00+00:00
55.95328140258789,18.661766052246094,25.911056518554688,25.113645553588867,20.460655212402344,24.502765655517578,53.55706024169922,34.60918426513672,24.775726318359375,19.39677619934082,27.24587059020996,27.18328857421875,40.33060836791992,54.518375396728516,32.39775848388672,31.869457244873047,54.29161834716797,2019-10-28 00:00:00+00:00
